matkul,nim,nilai_angka,user,item,rating
Desain dan Manajemen Jaringan,H1101231005,4.0,1218,30,1.0
Etika Profesi,H1101231005,4.0,1218,35,1.0
KEWARGANEGARAAN,H1101231005,4.0,1218,50,1.0
Keamanan Informasi,H1101231005,4.0,1218,54,1.0
Kecerdasan Bisnis,H1101231005,4.0,1218,58,1.0
Kewirausahaan Teknologi Informasi,H1101231005,4.0,1218,66,1.0
Komunikasi dan Negosiasi,H1101231005,4.0,1218,71,1.0
Manajemen Pengetahuan,H1101231005,4.0,1218,85,1.0
Manajemen Proses Bisnis,H1101231005,3.5,1218,87,0.875
Manajemen Proyek SI,H1101231005,4.0,1218,88,1.0
Manajemen Rantai Pasok,H1101231005,3.0,1218,89,0.75
Manajemen dan Organisasi,H1101231005,3.5,1218,95,0.875
Matematika,H1101231005,3.0,1218,96,0.75
PANCASILA,H1101231005,4.0,1218,108,1.0
Pemrograman Berorientasi Objek,H1101231005,4.0,1218,112,1.0
Pemrograman Web Dasar,H1101231005,4.0,1218,120,1.0
Pemrograman Web Lanjut,H1101231005,4.0,1218,122,1.0
Perancangan UI/UX,H1101231005,3.5,1218,139,0.875
Perencanaan Strategis SI/TI,H1101231005,4.0,1218,141,1.0
Praktikum Algortima dan Struktur Data,H1101231005,4.0,1218,146,1.0
Praktikum Pemrograman Berorientasi Objek,H1101231005,4.0,1218,150,1.0
Praktikum Pemrograman Web Dasar,H1101231005,4.0,1218,152,1.0
Praktikum Pemrograman Web Lanjut,H1101231005,4.0,1218,153,1.0
Rekayasa Perangkat Lunak,H1101231005,2.5,1218,166,0.625
Seminar,H1101231005,4.0,1218,172,1.0
Sistem Informasi Geografis Dasar,H1101231005,3.5,1218,183,0.875
Agama,H1101231006,4.0,1219,0,1.0
Algoritma dan Struktur Data,H1101231006,4.0,1219,2,1.0
Aljabar Linear,H1101231006,4.0,1219,3,1.0
Analisis dan Perancangan Sistem Informasi,H1101231006,4.0,1219,7,1.0
Arsitektur Perusahaan,H1101231006,4.0,1219,10,1.0
Bahasa Indonesia,H1101231006,4.0,1219,12,1.0
Bahasa Inggris,H1101231006,4.0,1219,13,1.0
Basis Data,H1101231006,4.0,1219,16,1.0
Desain dan Manajemen Jaringan,H1101231006,4.0,1219,30,1.0
E-Business,H1101231006,4.0,1219,32,1.0
Etika Profesi,H1101231006,4.0,1219,35,1.0
KEWARGANEGARAAN,H1101231006,4.0,1219,50,1.0
Keamanan Informasi,H1101231006,4.0,1219,54,1.0
Kecerdasan Bisnis,H1101231006,4.0,1219,58,1.0
Kewirausahaan Teknologi Informasi,H1101231006,4.0,1219,66,1.0
Komunikasi dan Negosiasi,H1101231006,4.0,1219,71,1.0
Manajemen Proses Bisnis,H1101231006,4.0,1219,87,1.0
Manajemen Proyek SI,H1101231006,4.0,1219,88,1.0
Manajemen Rantai Pasok,H1101231006,4.0,1219,89,1.0
Manajemen dan Organisasi,H1101231006,4.0,1219,95,1.0
Matematika,H1101231006,4.0,1219,96,1.0
PANCASILA,H1101231006,4.0,1219,108,1.0
Pemrograman Berorientasi Objek,H1101231006,4.0,1219,112,1.0
Pemrograman Komputer,H1101231006,4.0,1219,115,1.0
Pemrograman Web Dasar,H1101231006,4.0,1219,120,1.0
Pemrograman Web Lanjut,H1101231006,4.0,1219,122,1.0
Perancangan UI/UX,H1101231006,4.0,1219,139,1.0
Perencanaan Strategis SI/TI,H1101231006,4.0,1219,141,1.0
Praktikum Algortima dan Struktur Data,H1101231006,4.0,1219,146,1.0
Praktikum Pemrograman Berorientasi Objek,H1101231006,4.0,1219,150,1.0
Praktikum Pemrograman Komputer,H1101231006,4.0,1219,151,1.0
Praktikum Pemrograman Web Dasar,H1101231006,4.0,1219,152,1.0
Praktikum Pemrograman Web Lanjut,H1101231006,4.0,1219,153,1.0
Rekayasa Perangkat Lunak,H1101231006,4.0,1219,166,1.0
Seminar,H1101231006,3.5,1219,172,0.875
Sistem Informasi Geografis Dasar,H1101231006,3.5,1219,183,0.875
Agama,H1101231007,4.0,1220,0,1.0
Algoritma dan Struktur Data,H1101231007,4.0,1220,2,1.0
Aljabar Linear,H1101231007,4.0,1220,3,1.0
Analisis dan Perancangan Sistem Informasi,H1101231007,3.5,1220,7,0.875
Arsitektur Perusahaan,H1101231007,3.5,1220,10,0.875
Bahasa Indonesia,H1101231007,4.0,1220,12,1.0
Bahasa Inggris,H1101231007,4.0,1220,13,1.0
Basis Data,H1101231007,4.0,1220,16,1.0
Desain dan Manajemen Jaringan,H1101231007,4.0,1220,30,1.0
E-Government,H1101231007,3.5,1220,33,0.875
Etika Profesi,H1101231007,4.0,1220,35,1.0
KEWARGANEGARAAN,H1101231007,4.0,1220,50,1.0
Keamanan Informasi,H1101231007,3.5,1220,54,0.875
Kecerdasan Bisnis,H1101231007,4.0,1220,58,1.0
Kewirausahaan Teknologi Informasi,H1101231007,4.0,1220,66,1.0
Komunikasi dan Negosiasi,H1101231007,4.0,1220,71,1.0
Manajemen Proses Bisnis,H1101231007,3.5,1220,87,0.875
Manajemen Proyek SI,H1101231007,4.0,1220,88,1.0
Manajemen Rantai Pasok,H1101231007,2.5,1220,89,0.625
Manajemen dan Organisasi,H1101231007,3.0,1220,95,0.75
Matematika,H1101231007,3.0,1220,96,0.75
PANCASILA,H1101231007,4.0,1220,108,1.0
Pemrograman Berorientasi Objek,H1101231007,4.0,1220,112,1.0
Pemrograman Komputer,H1101231007,3.5,1220,115,0.875
Pemrograman Web Dasar,H1101231007,3.5,1220,120,0.875
Pemrograman Web Lanjut,H1101231007,4.0,1220,122,1.0
Perancangan UI/UX,H1101231007,4.0,1220,139,1.0
Perencanaan Strategis SI/TI,H1101231007,4.0,1220,141,1.0
Praktikum Algortima dan Struktur Data,H1101231007,4.0,1220,146,1.0
Praktikum Pemrograman Berorientasi Objek,H1101231007,4.0,1220,150,1.0
Praktikum Pemrograman Komputer,H1101231007,3.5,1220,151,0.875
Praktikum Pemrograman Web Dasar,H1101231007,4.0,1220,152,1.0
Praktikum Pemrograman Web Lanjut,H1101231007,4.0,1220,153,1.0
Rekayasa Perangkat Lunak,H1101231007,3.5,1220,166,0.875
Seminar,H1101231007,4.0,1220,172,1.0
Sistem Informasi Geografis Dasar,H1101231007,3.0,1220,183,0.75
Agama,H1101231008,4.0,1221,0,1.0
Algoritma dan Struktur Data,H1101231008,4.0,1221,2,1.0
Aljabar Linear,H1101231008,4.0,1221,3,1.0
Analisis dan Perancangan Sistem Informasi,H1101231008,4.0,1221,7,1.0
Arsitektur Perusahaan,H1101231008,4.0,1221,10,1.0
Bahasa Indonesia,H1101231008,4.0,1221,12,1.0
Bahasa Inggris,H1101231008,4.0,1221,13,1.0
Basis Data,H1101231008,4.0,1221,16,1.0
Desain dan Manajemen Jaringan,H1101231008,3.5,1221,30,0.875
Etika Profesi,H1101231008,4.0,1221,35,1.0
KEWARGANEGARAAN,H1101231008,4.0,1221,50,1.0
Keamanan Informasi,H1101231008,4.0,1221,54,1.0
Kecerdasan Bisnis,H1101231008,4.0,1221,58,1.0
Kewirausahaan Teknologi Informasi,H1101231008,4.0,1221,66,1.0
Komunikasi dan Negosiasi,H1101231008,4.0,1221,71,1.0
Manajemen Proses Bisnis,H1101231008,4.0,1221,87,1.0
Manajemen Proyek SI,H1101231008,4.0,1221,88,1.0
Manajemen Rantai Pasok,H1101231008,4.0,1221,89,1.0
Manajemen Sains Dasar,H1101231008,3.5,1221,93,0.875
Manajemen dan Organisasi,H1101231008,4.0,1221,95,1.0
Matematika,H1101231008,4.0,1221,96,1.0
PANCASILA,H1101231008,4.0,1221,108,1.0
Pemrograman Berorientasi Objek,H1101231008,4.0,1221,112,1.0
Pemrograman Komputer,H1101231008,4.0,1221,115,1.0
Pemrograman Web Dasar,H1101231008,4.0,1221,120,1.0
Pemrograman Web Lanjut,H1101231008,4.0,1221,122,1.0
Perancangan UI/UX,H1101231008,4.0,1221,139,1.0
Perencanaan Strategis SI/TI,H1101231008,4.0,1221,141,1.0
Praktikum Algortima dan Struktur Data,H1101231008,4.0,1221,146,1.0
Praktikum Pemrograman Berorientasi Objek,H1101231008,4.0,1221,150,1.0
Praktikum Pemrograman Komputer,H1101231008,4.0,1221,151,1.0
Praktikum Pemrograman Web Dasar,H1101231008,4.0,1221,152,1.0
Praktikum Pemrograman Web Lanjut,H1101231008,4.0,1221,153,1.0
Rekayasa Perangkat Lunak,H1101231008,3.0,1221,166,0.75
Seminar,H1101231008,4.0,1221,172,1.0
Sistem Informasi Geografis Dasar,H1101231008,4.0,1221,183,1.0
Agama,H1101231009,4.0,1222,0,1.0
Algoritma dan Struktur Data,H1101231009,4.0,1222,2,1.0
Aljabar Linear,H1101231009,4.0,1222,3,1.0
Analisis dan Perancangan Sistem Informasi,H1101231009,3.5,1222,7,0.875
Arsitektur Perusahaan,H1101231009,4.0,1222,10,1.0
Bahasa Indonesia,H1101231009,4.0,1222,12,1.0
Bahasa Inggris,H1101231009,4.0,1222,13,1.0
Basis Data,H1101231009,4.0,1222,16,1.0
Desain dan Manajemen Jaringan,H1101231009,4.0,1222,30,1.0
Etika Profesi,H1101231009,4.0,1222,35,1.0
KEWARGANEGARAAN,H1101231009,4.0,1222,50,1.0
Keamanan Informasi,H1101231009,4.0,1222,54,1.0
Kecerdasan Bisnis,H1101231009,4.0,1222,58,1.0
Kewirausahaan Teknologi Informasi,H1101231009,4.0,1222,66,1.0
Komunikasi dan Negosiasi,H1101231009,4.0,1222,71,1.0
Manajemen Pengetahuan,H1101231009,4.0,1222,85,1.0
Manajemen Proses Bisnis,H1101231009,4.0,1222,87,1.0
Manajemen Proyek SI,H1101231009,4.0,1222,88,1.0
Manajemen Rantai Pasok,H1101231009,4.0,1222,89,1.0
Manajemen dan Organisasi,H1101231009,4.0,1222,95,1.0
Matematika,H1101231009,4.0,1222,96,1.0
PANCASILA,H1101231009,4.0,1222,108,1.0
Pemrograman Berorientasi Objek,H1101231009,4.0,1222,112,1.0
Pemrograman Komputer,H1101231009,4.0,1222,115,1.0
Pemrograman Web Dasar,H1101231009,4.0,1222,120,1.0
Pemrograman Web Lanjut,H1101231009,4.0,1222,122,1.0
Perancangan UI/UX,H1101231009,4.0,1222,139,1.0
Perencanaan Strategis SI/TI,H1101231009,4.0,1222,141,1.0
Praktikum Algortima dan Struktur Data,H1101231009,4.0,1222,146,1.0
Praktikum Pemrograman Berorientasi Objek,H1101231009,4.0,1222,150,1.0
Praktikum Pemrograman Komputer,H1101231009,4.0,1222,151,1.0
Praktikum Pemrograman Web Dasar,H1101231009,4.0,1222,152,1.0
Praktikum Pemrograman Web Lanjut,H1101231009,4.0,1222,153,1.0
Rekayasa Perangkat Lunak,H1101231009,3.5,1222,166,0.875
Seminar,H1101231009,4.0,1222,172,1.0
Sistem Informasi Geografis Dasar,H1101231009,3.5,1222,183,0.875
Agama,H1101231010,4.0,1223,0,1.0
Algoritma dan Struktur Data,H1101231010,3.5,1223,2,0.875
